selected_file,scanned_residues,reported_variants,completeness,completeness_group
urn-mavedb-00000573-0-1.scores.csv,43,931,1.0825581395348838,c > 1
urn-mavedb-00000053-a-1.scores.csv,65,648022,498.47846153846154,c > 1
urn-mavedb-00000012-a-1.scores.csv,64,1319,1.03046875,c > 1
urn-mavedb-00000629-0-1.scores.csv,50,1077,1.077,c > 1
urn-mavedb-00000595-a-2.scores.csv,43,929,1.080232558139535,c > 1
urn-mavedb-00000460-0-1.scores.csv,47,1018,1.0829787234042554,c > 1
urn-mavedb-00000613-a-2.scores.csv,49,1074,1.0959183673469388,c > 1
urn-mavedb-00000274-a-1.scores.csv,63,1357,1.076984126984127,c > 1
urn-mavedb-00000421-a-2.scores.csv,47,1021,1.0861702127659574,c > 1
urn-mavedb-00000766-a-1.scores.csv,85,1668,0.9811764705882353,0.9 ≤ c < 1
urn-mavedb-00000535-a-2.scores.csv,40,861,1.07625,c > 1
urn-mavedb-00000135-0-1.scores.csv,64,2117,1.65390625,c > 1
urn-mavedb-00000053-a-2.scores.csv,65,1235,0.95,0.9 ≤ c < 1
urn-mavedb-00000094-a-4.scores.csv,356,915,0.12851123595505617,0.1 ≤ c < 0.2
urn-mavedb-00000476-0-1.scores.csv,43,943,1.0965116279069766,c > 1
urn-mavedb-00000174-a-1.scores.csv,56,1229,1.0973214285714286,c > 1
urn-mavedb-00000882-a-1.scores.csv,46,916,0.9956521739130435,0.9 ≤ c < 1
urn-mavedb-00000513-a-1.scores.csv,40,850,1.0625,c > 1
urn-mavedb-00000115-a-8.scores.csv,63,4970,3.9444444444444446,c > 1
urn-mavedb-00001184-a-1.scores.csv,40,711,0.88875,0.8 ≤ c < 0.9
urn-mavedb-00000051-c-1.scores.csv,15,260,0.8666666666666667,0.8 ≤ c < 0.9
urn-mavedb-00000237-0-1.scores.csv,58,1273,1.0974137931034482,c > 1
urn-mavedb-00000691-a-1.scores.csv,63,1225,0.9722222222222222,0.9 ≤ c < 1
urn-mavedb-00000452-a-2.scores.csv,57,1250,1.0964912280701755,c > 1
urn-mavedb-00000308-a-2.scores.csv,69,1513,1.096376811594203,c > 1
urn-mavedb-00000556-0-1.scores.csv,47,1031,1.0968085106382979,c > 1
urn-mavedb-00001012-a-1.scores.csv,26,518,0.9961538461538462,0.9 ≤ c < 1
urn-mavedb-00001031-a-1.scores.csv,22,406,0.9227272727272727,0.9 ≤ c < 1
urn-mavedb-00000635-a-1.scores.csv,58,1276,1.1,c > 1
urn-mavedb-00000647-a-2.scores.csv,47,1029,1.0946808510638297,c > 1
urn-mavedb-00000714-a-1.scores.csv,27,409,0.7574074074074074,0.7 ≤ c < 0.8
urn-mavedb-00001218-a-2.scores.csv,270,4839,0.8961111111111111,0.8 ≤ c < 0.9
urn-mavedb-00000794-a-1.scores.csv,84,1660,0.9880952380952381,0.9 ≤ c < 1
urn-mavedb-00000113-a-2.scores.csv,41,763,0.9304878048780488,0.9 ≤ c < 1
urn-mavedb-00000144-a-1.scores.csv,45,985,1.0944444444444446,c > 1
urn-mavedb-00000527-a-2.scores.csv,40,833,1.04125,c > 1
urn-mavedb-00000401-0-1.scores.csv,64,1757,1.37265625,c > 1
urn-mavedb-00000162-a-2.scores.csv,68,1495,1.099264705882353,c > 1
urn-mavedb-00000229-a-1.scores.csv,54,1187,1.099074074074074,c > 1
urn-mavedb-00000658-f-1.scores.csv,1,527,26.35,c > 1
urn-mavedb-00000418-0-1.scores.csv,70,1533,1.095,c > 1
urn-mavedb-00001041-a-1.scores.csv,77,1484,0.9636363636363636,0.9 ≤ c < 1
urn-mavedb-00000768-a-1.scores.csv,88,1760,1.0,1
urn-mavedb-00000725-a-1.scores.csv,53,1048,0.9886792452830189,0.9 ≤ c < 1
urn-mavedb-00000236-a-2.scores.csv,58,1265,1.0905172413793103,c > 1
urn-mavedb-00000625-0-1.scores.csv,48,1053,1.096875,c > 1
urn-mavedb-00000595-a-1.scores.csv,43,929,1.080232558139535,c > 1
urn-mavedb-00000740-a-1.scores.csv,84,1351,0.8041666666666667,0.8 ≤ c < 0.9
urn-mavedb-00000217-a-1.scores.csv,66,1452,1.1,c > 1
urn-mavedb-00000442-a-1.scores.csv,64,1390,1.0859375,c > 1
urn-mavedb-00000204-a-1.scores.csv,64,1402,1.0953125,c > 1
urn-mavedb-00001212-a-3.scores.csv,239,4780,1.0,1
urn-mavedb-00000828-a-1.scores.csv,23,460,1.0,1
urn-mavedb-00000128-a-1.scores.csv,62,1364,1.1,c > 1
urn-mavedb-00000077-a-2.scores.csv,162,3144,0.9703703703703703,0.9 ≤ c < 1
urn-mavedb-00000580-a-1.scores.csv,43,1275,1.4825581395348837,c > 1
urn-mavedb-00000377-0-1.scores.csv,69,1513,1.096376811594203,c > 1
urn-mavedb-00000323-a-2.scores.csv,62,1363,1.0991935483870967,c > 1
urn-mavedb-00000749-a-1.scores.csv,71,1331,0.9373239436619718,0.9 ≤ c < 1
urn-mavedb-00000428-0-1.scores.csv,62,4749,3.8298387096774196,c > 1
urn-mavedb-00000061-f-1.scores.csv,39,297,0.38076923076923075,0.3 ≤ c < 0.4
urn-mavedb-00000640-a-2.scores.csv,70,1530,1.0928571428571427,c > 1
urn-mavedb-00001027-a-1.scores.csv,77,1284,0.8337662337662337,0.8 ≤ c < 0.9
urn-mavedb-00000068-0-1.scores.csv,394,8258,1.047969543147208,c > 1
urn-mavedb-00000089-a-1.scores.csv,498,9462,0.95,0.9 ≤ c < 1
urn-mavedb-00000412-a-1.scores.csv,56,1591,1.4205357142857142,c > 1
urn-mavedb-00000166-a-1.scores.csv,63,1382,1.096825396825397,c > 1
urn-mavedb-00000576-a-2.scores.csv,43,939,1.091860465116279,c > 1
urn-mavedb-00000542-a-2.scores.csv,47,1023,1.0882978723404255,c > 1
urn-mavedb-00000421-0-1.scores.csv,47,1021,1.0861702127659574,c > 1
urn-mavedb-00000391-0-1.scores.csv,57,1250,1.0964912280701755,c > 1
urn-mavedb-00000232-a-2.scores.csv,56,2281,2.036607142857143,c > 1
urn-mavedb-00000693-a-1.scores.csv,50,999,0.999,0.9 ≤ c < 1
urn-mavedb-00000596-a-1.scores.csv,43,1285,1.494186046511628,c > 1
urn-mavedb-00000420-a-2.scores.csv,69,2600,1.8840579710144927,c > 1
urn-mavedb-00000552-a-2.scores.csv,47,1032,1.097872340425532,c > 1
urn-mavedb-00000193-a-2.scores.csv,64,2489,1.94453125,c > 1
urn-mavedb-00000217-a-2.scores.csv,66,1452,1.1,c > 1
urn-mavedb-00001082-a-1.scores.csv,68,1173,0.8625,0.8 ≤ c < 0.9
urn-mavedb-00000405-a-1.scores.csv,44,1315,1.4943181818181819,c > 1
urn-mavedb-00000385-0-1.scores.csv,32,589,0.9203125,0.9 ≤ c < 1
urn-mavedb-00000049-a-5.scores.csv,657,13690,1.0418569254185692,c > 1
urn-mavedb-00000591-0-1.scores.csv,43,916,1.0651162790697675,c > 1
urn-mavedb-00000848-a-1.scores.csv,67,1130,0.8432835820895522,0.8 ≤ c < 0.9
urn-mavedb-00001220-a-9.scores.csv,320,2103,0.32859375,0.3 ≤ c < 0.4
urn-mavedb-00000480-a-1.scores.csv,43,939,1.091860465116279,c > 1
urn-mavedb-00001200-c-1.scores.csv,461,9008,0.9770065075921909,0.9 ≤ c < 1
urn-mavedb-00001146-a-1.scores.csv,47,923,0.9819148936170212,0.9 ≤ c < 1
urn-mavedb-00000455-0-1.scores.csv,64,1762,1.3765625,c > 1
urn-mavedb-00000971-a-1.scores.csv,56,1110,0.9910714285714286,0.9 ≤ c < 1
urn-mavedb-00000618-0-1.scores.csv,60,1316,1.0966666666666667,c > 1
urn-mavedb-00000552-0-1.scores.csv,47,1032,1.097872340425532,c > 1
urn-mavedb-00000565-a-2.scores.csv,43,942,1.0953488372093023,c > 1
urn-mavedb-00000052-a-1.scores.csv,43,3876,4.506976744186047,c > 1
urn-mavedb-00000218-0-1.scores.csv,57,3413,2.993859649122807,c > 1
urn-mavedb-00000125-a-2.scores.csv,56,1231,1.0991071428571428,c > 1
urn-mavedb-00000260-0-1.scores.csv,63,2720,2.1587301587301586,c > 1
urn-mavedb-00000712-a-1.scores.csv,69,1285,0.9311594202898551,0.9 ≤ c < 1
urn-mavedb-00000154-a-2.scores.csv,44,1208,1.3727272727272728,c > 1
urn-mavedb-00000473-a-1.scores.csv,43,914,1.0627906976744186,c > 1
urn-mavedb-00000267-a-2.scores.csv,67,3529,2.6335820895522386,c > 1
urn-mavedb-00000524-0-1.scores.csv,40,854,1.0675,c > 1
urn-mavedb-00001077-a-1.scores.csv,52,1035,0.9951923076923077,0.9 ≤ c < 1
urn-mavedb-00000638-a-2.scores.csv,61,1342,1.1,c > 1
urn-mavedb-00000401-a-1.scores.csv,64,1757,1.37265625,c > 1
urn-mavedb-00000526-a-2.scores.csv,40,865,1.08125,c > 1
urn-mavedb-00000622-a-1.scores.csv,46,1009,1.0967391304347827,c > 1
urn-mavedb-00000490-a-1.scores.csv,43,942,1.0953488372093023,c > 1
urn-mavedb-00000661-c-1.scores.csv,58,3463,2.985344827586207,c > 1
urn-mavedb-00000378-a-1.scores.csv,67,2196,1.6388059701492537,c > 1
urn-mavedb-00001071-a-1.scores.csv,68,1315,0.9669117647058824,0.9 ≤ c < 1
urn-mavedb-00000045-c-1.scores.csv,140,2727,0.9739285714285715,0.9 ≤ c < 1
urn-mavedb-00000097-h-1.scores.csv,1,246,12.3,c > 1
urn-mavedb-00000497-a-1.scores.csv,43,937,1.0895348837209302,c > 1
urn-mavedb-00000314-0-1.scores.csv,65,1428,1.0984615384615384,c > 1
urn-mavedb-00000352-0-1.scores.csv,37,909,1.2283783783783784,c > 1
urn-mavedb-00000586-0-1.scores.csv,43,933,1.0848837209302327,c > 1
urn-mavedb-00000115-a-5.scores.csv,187,2983,0.7975935828877005,0.7 ≤ c < 0.8
urn-mavedb-00000377-a-2.scores.csv,69,1513,1.096376811594203,c > 1
urn-mavedb-00000636-a-1.scores.csv,70,1539,1.0992857142857142,c > 1
urn-mavedb-00001177-a-1.scores.csv,22,440,1.0,1
urn-mavedb-00001009-a-1.scores.csv,55,1080,0.9818181818181818,0.9 ≤ c < 1
urn-mavedb-00000431-a-2.scores.csv,72,2158,1.4986111111111111,c > 1
urn-mavedb-00001061-a-1.scores.csv,85,1586,0.9329411764705883,0.9 ≤ c < 1
urn-mavedb-00000168-0-1.scores.csv,63,2470,1.9603174603174602,c > 1
urn-mavedb-00000417-0-1.scores.csv,70,1535,1.0964285714285715,c > 1
urn-mavedb-00000307-a-1.scores.csv,69,1840,1.3333333333333333,c > 1
urn-mavedb-00000618-a-2.scores.csv,60,1316,1.0966666666666667,c > 1
urn-mavedb-00000123-a-2.scores.csv,64,1385,1.08203125,c > 1
urn-mavedb-00001076-a-1.scores.csv,59,1169,0.9906779661016949,0.9 ≤ c < 1
urn-mavedb-00000324-a-2.scores.csv,48,1720,1.7916666666666667,c > 1
urn-mavedb-00000226-0-1.scores.csv,54,971,0.899074074074074,0.8 ≤ c < 0.9
urn-mavedb-00000396-a-1.scores.csv,56,1225,1.09375,c > 1
urn-mavedb-00001094-a-1.scores.csv,62,1225,0.9879032258064516,0.9 ≤ c < 1
urn-mavedb-00000097-k-1.scores.csv,1,251,12.55,c > 1
urn-mavedb-00000506-a-1.scores.csv,43,939,1.091860465116279,c > 1
urn-mavedb-00000528-a-1.scores.csv,40,851,1.06375,c > 1
urn-mavedb-00000633-0-1.scores.csv,53,1164,1.0981132075471698,c > 1
urn-mavedb-00000466-a-1.scores.csv,47,1031,1.0968085106382979,c > 1
urn-mavedb-00000488-a-2.scores.csv,43,939,1.091860465116279,c > 1
urn-mavedb-00000040-a-2.scores.csv,9,189,1.05,c > 1
urn-mavedb-00000448-a-2.scores.csv,61,2064,1.6918032786885246,c > 1
urn-mavedb-00000160-0-1.scores.csv,68,1476,1.0852941176470587,c > 1
urn-mavedb-00001079-a-1.scores.csv,57,1004,0.8807017543859649,0.8 ≤ c < 0.9
urn-mavedb-00001200-d-1.scores.csv,461,9007,0.9768980477223428,0.9 ≤ c < 1
urn-mavedb-00001222-b-1.scores.csv,287,2271,0.3956445993031359,0.3 ≤ c < 0.4
urn-mavedb-00001112-a-1.scores.csv,66,1307,0.9901515151515151,0.9 ≤ c < 1
urn-mavedb-00000005-a-5.scores.csv,550,11478,1.0434545454545454,c > 1
urn-mavedb-00000320-a-1.scores.csv,64,1405,1.09765625,c > 1
urn-mavedb-00000278-a-1.scores.csv,67,2188,1.6328358208955225,c > 1
urn-mavedb-00001165-a-1.scores.csv,56,1111,0.9919642857142857,0.9 ≤ c < 1
urn-mavedb-00000287-a-1.scores.csv,58,1275,1.0991379310344827,c > 1
urn-mavedb-00001221-a-2.scores.csv,36,709,0.9847222222222223,0.9 ≤ c < 1
urn-mavedb-00000852-a-1.scores.csv,41,755,0.9207317073170732,0.9 ≤ c < 1
urn-mavedb-00000457-0-1.scores.csv,47,1027,1.0925531914893618,c > 1
urn-mavedb-00000553-a-1.scores.csv,47,1029,1.0946808510638297,c > 1
urn-mavedb-00000350-a-2.scores.csv,71,1921,1.3528169014084508,c > 1
urn-mavedb-00000957-a-1.scores.csv,90,1785,0.9916666666666667,0.9 ≤ c < 1
urn-mavedb-00001186-a-1.scores.csv,36,612,0.85,0.8 ≤ c < 0.9
urn-mavedb-00000620-0-1.scores.csv,51,1119,1.0970588235294119,c > 1
urn-mavedb-00001199-a-2.scores.csv,332,532,0.08012048192771085,0 < c < 0.1
urn-mavedb-00000664-a-14.scores.csv,14,14,0.05,0 < c < 0.1
urn-mavedb-00000822-a-1.scores.csv,76,1519,0.9993421052631579,0.9 ≤ c < 1
urn-mavedb-00000584-0-1.scores.csv,43,927,1.077906976744186,c > 1
urn-mavedb-00000146-0-1.scores.csv,72,2162,1.5013888888888889,c > 1
urn-mavedb-00000905-a-1.scores.csv,92,1771,0.9625,0.9 ≤ c < 1
urn-mavedb-00000244-0-1.scores.csv,48,859,0.8947916666666667,0.8 ≤ c < 0.9
urn-mavedb-00000395-a-2.scores.csv,63,2104,1.66984126984127,c > 1
urn-mavedb-00000680-a-1.scores.csv,65,1262,0.9707692307692307,0.9 ≤ c < 1
urn-mavedb-00000914-a-1.scores.csv,51,988,0.9686274509803922,0.9 ≤ c < 1
urn-mavedb-00000182-a-1.scores.csv,56,1588,1.417857142857143,c > 1
urn-mavedb-00000044-b-2.scores.csv,201,7965,1.9813432835820894,c > 1
urn-mavedb-00000786-a-1.scores.csv,55,1049,0.9536363636363636,0.9 ≤ c < 1
urn-mavedb-00000131-0-1.scores.csv,67,1470,1.0970149253731343,c > 1
urn-mavedb-00000502-0-1.scores.csv,43,938,1.0906976744186045,c > 1
urn-mavedb-00000867-a-1.scores.csv,52,993,0.9548076923076924,0.9 ≤ c < 1
urn-mavedb-00001122-a-1.scores.csv,28,455,0.8125,0.8 ≤ c < 0.9
urn-mavedb-00000593-0-1.scores.csv,43,911,1.0593023255813954,c > 1
urn-mavedb-00000462-0-1.scores.csv,47,1024,1.0893617021276596,c > 1
urn-mavedb-00000381-a-1.scores.csv,56,1229,1.0973214285714286,c > 1
urn-mavedb-00000489-a-1.scores.csv,43,940,1.0930232558139534,c > 1
urn-mavedb-00000375-a-1.scores.csv,69,2955,2.141304347826087,c > 1
urn-mavedb-00000546-a-2.scores.csv,47,1027,1.0925531914893618,c > 1
urn-mavedb-00000076-b-1.scores.csv,27,529,0.9796296296296296,0.9 ≤ c < 1
urn-mavedb-00000039-a-5.scores.csv,9,182,1.011111111111111,c > 1
urn-mavedb-00000568-a-1.scores.csv,43,928,1.0790697674418606,c > 1
urn-mavedb-00000146-a-1.scores.csv,72,2162,1.5013888888888889,c > 1
urn-mavedb-00001156-a-1.scores.csv,22,383,0.8704545454545455,0.8 ≤ c < 0.9
urn-mavedb-00000604-a-2.scores.csv,43,925,1.0755813953488371,c > 1
urn-mavedb-00000668-a-1.scores.csv,201,3819,0.95,0.9 ≤ c < 1
urn-mavedb-00000656-a-1.scores.csv,47,1028,1.0936170212765957,c > 1
urn-mavedb-00000449-a-2.scores.csv,50,1098,1.098,c > 1
urn-mavedb-00001154-a-1.scores.csv,22,439,0.9977272727272727,0.9 ≤ c < 1
urn-mavedb-00001182-a-1.scores.csv,45,832,0.9244444444444444,0.9 ≤ c < 1
urn-mavedb-00000152-0-1.scores.csv,58,1623,1.3991379310344827,c > 1
urn-mavedb-00000266-0-1.scores.csv,62,1362,1.0983870967741935,c > 1
urn-mavedb-00000487-a-1.scores.csv,43,936,1.0883720930232559,c > 1
urn-mavedb-00000564-a-1.scores.csv,43,932,1.083720930232558,c > 1
urn-mavedb-00000275-a-1.scores.csv,63,1381,1.0960317460317461,c > 1
urn-mavedb-00000933-a-1.scores.csv,44,726,0.825,0.8 ≤ c < 0.9
urn-mavedb-00000422-0-1.scores.csv,56,1587,1.4169642857142857,c > 1
urn-mavedb-00000070-a-4.scores.csv,287,5483,0.955226480836237,0.9 ≤ c < 1
urn-mavedb-00000382-a-2.scores.csv,41,1592,1.9414634146341463,c > 1
urn-mavedb-00000251-0-1.scores.csv,67,1831,1.3664179104477612,c > 1
urn-mavedb-00000169-a-1.scores.csv,56,2198,1.9625,c > 1
urn-mavedb-00000435-a-1.scores.csv,57,1614,1.4157894736842105,c > 1
urn-mavedb-00000192-a-1.scores.csv,55,1570,1.4272727272727272,c > 1
urn-mavedb-00000228-a-2.scores.csv,54,971,0.899074074074074,0.8 ≤ c < 0.9
urn-mavedb-00000211-0-1.scores.csv,41,996,1.2146341463414634,c > 1
urn-mavedb-00001021-a-1.scores.csv,56,1113,0.99375,0.9 ≤ c < 1
urn-mavedb-00000404-0-1.scores.csv,59,2378,2.0152542372881355,c > 1
urn-mavedb-00001222-a-1.scores.csv,191,1427,0.37356020942408374,0.3 ≤ c < 0.4
urn-mavedb-00000247-a-1.scores.csv,57,1022,0.8964912280701754,0.8 ≤ c < 0.9
urn-mavedb-00000777-a-1.scores.csv,51,976,0.9568627450980393,0.9 ≤ c < 1
urn-mavedb-00000108-a-1.scores.csv,324,6044,0.932716049382716,0.9 ≤ c < 1
urn-mavedb-00000646-0-1.scores.csv,47,1028,1.0936170212765957,c > 1
urn-mavedb-00000960-a-1.scores.csv,40,711,0.88875,0.8 ≤ c < 0.9
urn-mavedb-00000344-0-1.scores.csv,47,1724,1.8340425531914895,c > 1
urn-mavedb-00000204-a-2.scores.csv,64,1402,1.0953125,c > 1
urn-mavedb-00000932-a-1.scores.csv,49,954,0.9734693877551021,0.9 ≤ c < 1
urn-mavedb-00000005-a-1.scores.csv,551,11263,1.0220508166969147,c > 1
urn-mavedb-00000853-a-1.scores.csv,53,1051,0.9915094339622641,0.9 ≤ c < 1
urn-mavedb-00000309-0-1.scores.csv,69,1515,1.0978260869565217,c > 1
urn-mavedb-00000302-0-1.scores.csv,59,1656,1.4033898305084747,c > 1
urn-mavedb-00000115-a-1.scores.csv,187,3342,0.8935828877005347,0.8 ≤ c < 0.9
urn-mavedb-00000397-a-1.scores.csv,64,1756,1.371875,c > 1
urn-mavedb-00000086-a-1.scores.csv,263,4864,0.9247148288973384,0.9 ≤ c < 1
urn-mavedb-00000977-a-1.scores.csv,72,1320,0.9166666666666666,0.9 ≤ c < 1
urn-mavedb-00000264-a-2.scores.csv,62,1355,1.092741935483871,c > 1
urn-mavedb-00000449-0-1.scores.csv,50,1098,1.098,c > 1
urn-mavedb-00000571-a-2.scores.csv,43,937,1.0895348837209302,c > 1
urn-mavedb-00001167-a-1.scores.csv,56,1092,0.975,0.9 ≤ c < 1
urn-mavedb-00000158-a-1.scores.csv,55,2294,2.0854545454545454,c > 1
urn-mavedb-00001085-a-1.scores.csv,78,1528,0.9794871794871794,0.9 ≤ c < 1
urn-mavedb-00001205-a-1.scores.csv,542,8847,0.8161439114391144,0.8 ≤ c < 0.9
urn-mavedb-00001013-a-1.scores.csv,64,1124,0.878125,0.8 ≤ c < 0.9
urn-mavedb-00000233-a-2.scores.csv,72,2159,1.4993055555555554,c > 1
urn-mavedb-00000296-a-2.scores.csv,52,2218,2.1326923076923077,c > 1
urn-mavedb-00001164-a-1.scores.csv,56,1099,0.98125,0.9 ≤ c < 1
urn-mavedb-00000274-a-2.scores.csv,63,1357,1.076984126984127,c > 1
urn-mavedb-00000459-0-1.scores.csv,47,1033,1.098936170212766,c > 1
urn-mavedb-00001029-a-1.scores.csv,44,797,0.9056818181818181,0.9 ≤ c < 1
urn-mavedb-00000600-a-1.scores.csv,43,1283,1.491860465116279,c > 1
urn-mavedb-00001143-a-1.scores.csv,54,1063,0.9842592592592593,0.9 ≤ c < 1
urn-mavedb-00000366-a-1.scores.csv,56,1229,1.0973214285714286,c > 1
urn-mavedb-00000590-a-2.scores.csv,43,931,1.0825581395348838,c > 1
urn-mavedb-00000578-0-1.scores.csv,43,938,1.0906976744186045,c > 1
urn-mavedb-00000567-0-1.scores.csv,43,929,1.080232558139535,c > 1
urn-mavedb-00000353-0-1.scores.csv,37,922,1.2459459459459459,c > 1
urn-mavedb-00000527-a-1.scores.csv,40,833,1.04125,c > 1
urn-mavedb-00000498-0-1.scores.csv,43,941,1.094186046511628,c > 1
urn-mavedb-00000240-a-1.scores.csv,48,1756,1.8291666666666666,c > 1
urn-mavedb-00000536-a-1.scores.csv,40,862,1.0775,c > 1
urn-mavedb-00000579-0-1.scores.csv,43,923,1.0732558139534885,c > 1
urn-mavedb-00000533-0-1.scores.csv,40,870,1.0875,c > 1
urn-mavedb-00000482-a-1.scores.csv,43,939,1.091860465116279,c > 1
urn-mavedb-00000667-a-1.scores.csv,173,2023,0.5846820809248555,0.5 ≤ c < 0.6
urn-mavedb-00000305-0-1.scores.csv,57,1612,1.4140350877192982,c > 1
urn-mavedb-00000078-a-1.scores.csv,153,746,0.2437908496732026,0.2 ≤ c < 0.3
urn-mavedb-00000582-a-1.scores.csv,43,943,1.0965116279069766,c > 1
urn-mavedb-00000337-a-1.scores.csv,34,712,1.0470588235294118,c > 1
urn-mavedb-00000480-a-2.scores.csv,43,939,1.091860465116279,c > 1
urn-mavedb-00000462-a-1.scores.csv,47,1024,1.0893617021276596,c > 1
urn-mavedb-00000311-a-2.scores.csv,56,1592,1.4214285714285715,c > 1
urn-mavedb-00001149-a-1.scores.csv,91,1820,1.0,1
urn-mavedb-00000841-a-1.scores.csv,69,1273,0.922463768115942,0.9 ≤ c < 1
urn-mavedb-00000567-a-1.scores.csv,43,929,1.080232558139535,c > 1
urn-mavedb-00001080-a-1.scores.csv,58,1065,0.9181034482758621,0.9 ≤ c < 1
urn-mavedb-00000660-a-1.scores.csv,435,11054,1.2705747126436782,c > 1
urn-mavedb-00000939-a-1.scores.csv,76,1482,0.975,0.9 ≤ c < 1
urn-mavedb-00000903-a-1.scores.csv,19,341,0.8973684210526316,0.8 ≤ c < 0.9
urn-mavedb-00000711-a-1.scores.csv,65,1160,0.8923076923076924,0.8 ≤ c < 0.9
urn-mavedb-00000483-0-1.scores.csv,43,939,1.091860465116279,c > 1
urn-mavedb-00000443-a-1.scores.csv,56,1586,1.4160714285714286,c > 1
urn-mavedb-00001198-a-1.scores.csv,335,2832,0.42268656716417913,0.4 ≤ c < 0.5
urn-mavedb-00000055-0-1.scores.csv,163,2844,0.8723926380368098,0.8 ≤ c < 0.9
urn-mavedb-00000429-a-2.scores.csv,63,1386,1.1,c > 1
urn-mavedb-00000432-a-1.scores.csv,66,2520,1.9090909090909092,c > 1
urn-mavedb-00000620-a-2.scores.csv,51,1119,1.0970588235294119,c > 1
urn-mavedb-00001024-a-1.scores.csv,64,1122,0.8765625,0.8 ≤ c < 0.9
urn-mavedb-00000313-a-2.scores.csv,65,1416,1.0892307692307692,c > 1
urn-mavedb-00000644-0-1.scores.csv,47,1032,1.097872340425532,c > 1
urn-mavedb-00000045-f-1.scores.csv,140,2392,0.8542857142857143,0.8 ≤ c < 0.9
urn-mavedb-00000255-a-1.scores.csv,50,3403,3.403,c > 1
urn-mavedb-00000643-a-1.scores.csv,47,1025,1.0904255319148937,c > 1
urn-mavedb-00001189-a-1.scores.csv,21,406,0.9666666666666667,0.9 ≤ c < 1
urn-mavedb-00000664-a-18.scores.csv,14,14,0.05,0 < c < 0.1
urn-mavedb-00000858-a-1.scores.csv,59,1178,0.9983050847457627,0.9 ≤ c < 1
urn-mavedb-00000045-a-1.scores.csv,140,2387,0.8525,0.8 ≤ c < 0.9
urn-mavedb-00001107-a-1.scores.csv,83,1597,0.9620481927710843,0.9 ≤ c < 1
urn-mavedb-00000641-a-2.scores.csv,47,1030,1.0957446808510638,c > 1
urn-mavedb-00000342-0-1.scores.csv,61,1200,0.9836065573770492,0.9 ≤ c < 1
urn-mavedb-00000237-a-2.scores.csv,58,1273,1.0974137931034482,c > 1
urn-mavedb-00000073-b-1.scores.csv,267,5539,1.0372659176029964,c > 1
urn-mavedb-00000519-0-1.scores.csv,40,1211,1.51375,c > 1
urn-mavedb-00000390-a-2.scores.csv,64,1402,1.0953125,c > 1
urn-mavedb-00000086-e-1.scores.csv,263,4997,0.95,0.9 ≤ c < 1
urn-mavedb-00000487-a-2.scores.csv,43,936,1.0883720930232559,c > 1
urn-mavedb-00000252-0-1.scores.csv,63,2827,2.2436507936507937,c > 1
urn-mavedb-00000005-a-6.scores.csv,550,10802,0.982,0.9 ≤ c < 1
urn-mavedb-00000568-a-2.scores.csv,43,928,1.0790697674418606,c > 1
urn-mavedb-00000351-a-1.scores.csv,64,1393,1.08828125,c > 1
urn-mavedb-00000551-0-1.scores.csv,47,1028,1.0936170212765957,c > 1
urn-mavedb-00000275-0-1.scores.csv,63,1381,1.0960317460317461,c > 1
urn-mavedb-00000461-0-1.scores.csv,47,1020,1.0851063829787233,c > 1
urn-mavedb-00000293-a-1.scores.csv,55,1571,1.4281818181818182,c > 1
urn-mavedb-00000472-a-1.scores.csv,43,943,1.0965116279069766,c > 1
urn-mavedb-00000509-a-2.scores.csv,40,854,1.0675,c > 1
urn-mavedb-00000269-a-1.scores.csv,36,898,1.2472222222222222,c > 1
urn-mavedb-00000426-a-2.scores.csv,39,1524,1.9538461538461538,c > 1
urn-mavedb-00000580-0-1.scores.csv,43,1275,1.4825581395348837,c > 1
urn-mavedb-00000590-a-1.scores.csv,43,931,1.0825581395348838,c > 1
urn-mavedb-00001231-a-1.scores.csv,1100,22824,1.0374545454545454,c > 1
urn-mavedb-00000507-a-1.scores.csv,43,938,1.0906976744186045,c > 1
urn-mavedb-00000115-a-27.scores.csv,64,8912,6.9625,c > 1
urn-mavedb-00000468-0-1.scores.csv,43,1268,1.4744186046511627,c > 1
urn-mavedb-00000234-a-1.scores.csv,42,1467,1.7464285714285714,c > 1
urn-mavedb-00000915-a-1.scores.csv,47,873,0.9287234042553192,0.9 ≤ c < 1
urn-mavedb-00000243-0-1.scores.csv,48,862,0.8979166666666667,0.8 ≤ c < 0.9
urn-mavedb-00000381-a-2.scores.csv,56,1229,1.0973214285714286,c > 1
urn-mavedb-00000370-a-1.scores.csv,62,1715,1.3830645161290323,c > 1
urn-mavedb-00000657-b-1.scores.csv,311,6150,0.9887459807073955,0.9 ≤ c < 1
urn-mavedb-00000956-a-1.scores.csv,56,1100,0.9821428571428571,0.9 ≤ c < 1
urn-mavedb-00000654-a-1.scores.csv,47,1032,1.097872340425532,c > 1
urn-mavedb-00000067-a-1.scores.csv,307,4235,0.6897394136807817,0.6 ≤ c < 0.7
urn-mavedb-00000239-0-1.scores.csv,46,1009,1.0967391304347827,c > 1
urn-mavedb-00000097-f-1.scores.csv,1,227,11.35,c > 1
urn-mavedb-00000001-a-3.scores.csv,157,7390,2.3535031847133756,c > 1
urn-mavedb-00000357-a-2.scores.csv,37,924,1.2486486486486486,c > 1
