train_size,train_RMSE,train_MAE,train_R2,train_r,test_size,test_RMSE,test_MAE,test_R2,test_r,gene_id,cut_percent
544,0.0593521565805947,0.040914243829100284,0.9773625341855169,0.9910610165426743,136,0.2477076385084091,0.20541605125498646,0.5794575441281015,0.76345015742762,592,0.2
476,0.05561494436308891,0.040452419088657134,0.9786495370814107,0.9917984310671232,119,0.2697407274091856,0.21597029438918933,0.5803891776311698,0.7677293212496857,592,0.3
951,0.07532281798324734,0.04642857767888121,0.8939290294331089,0.9523513687936465,238,0.10870357472180808,0.07687389917267767,0.7217119673185238,0.8541361274019691,809,0.1
845,0.04965826668520792,0.02771133026153427,0.9116763189552581,0.963031368976226,212,0.09704400353834493,0.06785871001627429,0.6685650184505063,0.8202776907741223,809,0.2
740,0.05635174615787258,0.03186195405445879,0.8376208591313369,0.9367476381884872,185,0.08743938019900825,0.05845252975204716,0.45715125182351146,0.6899681865094557,809,0.3
300,0.08842368270242461,0.06313489880146993,0.9088642090676279,0.961485507041,75,0.2058404088559553,0.15901495696312284,0.6040986823453778,0.7851155764153398,700,0.1
266,0.06519568278646569,0.04532624079560276,0.9477182416365431,0.9778664436165182,67,0.1644487094539873,0.1267125344462689,0.6869337215700757,0.8451230560385588,700,0.2
233,0.09070844483993715,0.06661145302258063,0.8974949339491078,0.9575825277908611,59,0.13199195150713808,0.10680503397025053,0.7402603101291794,0.8684193674237537,700,0.3
314,0.03459472172967325,0.02322992822641878,0.9838407460122571,0.9935245720991545,79,0.18633749410462416,0.145233846797111,0.6906290358967337,0.8444418105278497,968,0.1
279,0.08066437253212194,0.06086203665070839,0.9114776251093502,0.9624922229542088,70,0.1715781214207017,0.13785897923626994,0.6234781036639658,0.7912190912079168,968,0.2
244,0.040253853230699146,0.028680099600693336,0.9773524932050444,0.9903616915634046,62,0.17605084109336808,0.13821460335229874,0.46395037398202654,0.6825538941678474,968,0.3
834,0.05941725427637926,0.042016543799903994,0.9590571529258654,0.9828718143365107,209,0.16810636802612508,0.12199497894694435,0.63934740924233,0.7997428884253341,932,0.1
741,0.04913765339749965,0.034160320546634024,0.9678157720387142,0.9867204179012288,186,0.1567996223105028,0.12101953470649657,0.6638436918004464,0.8187182389245111,932,0.2
648,0.06816983727697534,0.04885216274929468,0.931471005989552,0.9719631790391783,163,0.15718531902978433,0.11868978967544057,0.6343605482979997,0.7988232662004271,932,0.3
860,0.00808858388880453,0.0018712394569871122,0.9993734015818679,0.999696088538832,215,0.2032772928260966,0.14410140683955935,0.6586536456802237,0.8132648637897084,990,0.1
764,0.036259398123398685,0.021645623768646545,0.9859055899918838,0.9939701868584514,192,0.19165372554219856,0.13846379776911755,0.522808818633486,0.7232336367168328,990,0.2
668,0.0853181816267759,0.05892257797142266,0.9074618654212576,0.9641147215716601,168,0.2030024449770914,0.15077319198755715,0.47426674165253424,0.6890807524460226,990,0.3
403,0.03069889787881972,0.021846694355418767,0.9890098265658797,0.9955297684807528,101,0.17656245917764551,0.1396909799606228,0.6512861919088953,0.813018837592861,951,0.1
358,0.061379601376655255,0.04663438258917293,0.9507979774688822,0.979590648074585,90,0.19778259232927012,0.1485047526615427,0.536010440320678,0.7342580365184252,951,0.2
313,0.059388915865795484,0.04374632813700575,0.9487153062014404,0.9799673905104792,79,0.15686249468485294,0.12387290265487538,0.6774914175427879,0.8284111482434652,951,0.3
563,0.0104779518591803,0.0025000098493552477,0.9988121230297775,0.9994427448072344,141,0.2196206284071315,0.1551077945684925,0.6548260808923327,0.815105811665631,716,0.1
500,0.06940941966147635,0.04548683304229423,0.9449731814955744,0.9778656148581214,126,0.17338520452369627,0.13315965476732947,0.6669999611731341,0.8211623252126088,716,0.2
438,0.007171069155507214,0.0026206458721565887,0.9993743654072058,0.9997182854620192,110,0.16988267966553358,0.12558464601986474,0.6567615952445731,0.8128877563039566,716,0.3
701,0.038366781426287355,0.02571265675837902,0.9839673963731044,0.9934281396798882,176,0.20713603571506553,0.1540465543148569,0.501247609260244,0.7101401516280755,788,0.1
624,0.042011837108676287,0.028890397881456538,0.9775983793685221,0.9912059326415547,156,0.17505149441197537,0.12858170154080398,0.5063918212701528,0.7231081616198183,788,0.2
545,0.06324488229121979,0.040193902148916875,0.9331147902124999,0.9764231910118272,137,0.17503257743314668,0.13019815936998824,0.488344049368698,0.7039441070713602,788,0.3
748,0.05865970814673217,0.04171719391721442,0.9708488628830735,0.9887954479015623,188,0.2338791510269845,0.1802372365352003,0.5411463322422582,0.7363875522029439,819,0.1
665,0.0257401523715767,0.015860404847882745,0.9940646749685508,0.9976799569674302,167,0.23088826705291182,0.1827762245380734,0.4744637833149885,0.6945954940324551,819,0.2
582,0.005815918069680176,0.0024169115221107907,0.9996670091457461,0.9998496096756119,146,0.1919018106534969,0.15346407615072544,0.614417272306804,0.7841542847425873,819,0.3
944,0.02896981487021513,0.018616594636706736,0.9934023974857379,0.9969908161019507,237,0.15820028687827462,0.1139930585007045,0.8040107988337555,0.8967784974881017,924,0.1
840,0.01964612518637073,0.011818868616538419,0.9963274560282174,0.9983594697647591,210,0.15715850003742335,0.11211869993992095,0.7791319767946737,0.8832393120781721,924,0.2
735,0.010515899258594506,0.004253042088721398,0.9984779651204959,0.9993053122611217,184,0.1514679176343163,0.11371403699076493,0.7136574804007103,0.8493560881502489,924,0.3
717,0.12540088124450002,0.09382599084367399,0.8446339548295225,0.9333932549785126,180,0.20669893478993037,0.15875086694825438,0.5744517948498695,0.7582838312037706,601,0.1
637,0.11686098320750953,0.0870394309916805,0.8562575018896568,0.9379926483671477,160,0.1876052410354662,0.14436685487572015,0.5142652860242001,0.7185229473678334,601,0.2
558,0.10783630797724757,0.07913740086871475,0.8715351596462917,0.9431970009161208,140,0.18505740192537426,0.1383851569106591,0.6363196876350129,0.8077454439777523,601,0.3
841,0.018208644634572287,0.006610098341287845,0.9938836465313222,0.9973122850750495,211,0.16056879934420099,0.09139180317328445,0.5570452846617644,0.759865241105532,988,0.1
748,0.04538321655643426,0.023024243493217,0.9591020481367742,0.9833950914277546,187,0.11570585645242697,0.07783171526281378,0.742771574547102,0.8625644808153414,988,0.2
654,0.05704616255882035,0.03202531115486736,0.9387993056720154,0.9747687050632889,164,0.12240495874211632,0.080758524189587,0.6616104288864204,0.8146179072689178,988,0.3
315,0.05452907884075642,0.036674651632829104,0.9686019712224263,0.9863852119980268,79,0.17177831394134285,0.12573483521259152,0.742769144706344,0.8698958598577693,699,0.1
280,0.028658809728467315,0.017085923906494677,0.990542156702966,0.9959689494824325,70,0.16697486491329902,0.13508333905221506,0.7155189088889475,0.8640072785820392,699,0.2
244,0.035720284342937725,0.027521565850193434,0.9820162560781523,0.9925007095162405,62,0.14555401320196684,0.11449950180384673,0.7912533165441317,0.8976986210095186,699,0.3
632,0.018914208210563718,0.009893972024391233,0.9960819492801252,0.9982057704597909,159,0.18478986405346054,0.12540570865565048,0.601140589445416,0.7781014970215367,1004,0.1
562,0.05431700051566349,0.03343853253316975,0.9655769809798367,0.9845260726655278,141,0.13281327709649854,0.09710914760501405,0.7955047842944128,0.8969234859412776,1004,0.2
492,0.012052811460352907,0.0039746838326338765,0.9981795598833831,0.9991434166720456,123,0.15426066870024643,0.1049114811649993,0.673660942128016,0.8342127587600582,1004,0.3
340,0.03059770100737018,0.022149413650045777,0.9911965474059257,0.9965590523390729,86,0.19088973817770652,0.1470403782771691,0.7270966843780111,0.8613321345263034,703,0.1
303,0.09335064072819171,0.06661101588964984,0.9158767758311852,0.9656015667975539,76,0.19314981204799275,0.15577456609808402,0.6130021715564415,0.7838728571681293,703,0.2
265,0.049049499241851736,0.034719671305008366,0.9745437570603007,0.9899908685568675,67,0.18608246558297836,0.1409961739789804,0.6598108981270716,0.821587779651457,703,0.3
72,0.17876942590117584,0.14019215469966992,-2.220446049250313e-16,,18,0.18311830462012632,0.14956898845652844,-0.003575445166555946,,869,0.1
64,0.13802522751362187,0.11578730827634802,-2.220446049250313e-16,,16,0.25492367700757046,0.18082274596643413,-0.10474468032068085,,869,0.2
56,0.13976899131704615,0.11320571113352887,-4.440892098500626e-16,,14,0.2534970057374404,0.18449484668950913,-0.09114608513551814,,869,0.3
76,0.3722722557364335,0.31010694361373026,-2.220446049250313e-16,,19,0.3281980128623734,0.266170155173613,-0.16839963048005702,,559,0.1
67,0.37630225924722077,0.3119229248065253,2.220446049250313e-16,,17,0.3292768695428312,0.25207782524309974,-0.39358808334947604,,559,0.2
59,0.3468614933002325,0.28821830293827994,0.0,,15,0.38322936965902615,0.30694542245893436,-0.6938441309844752,,559,0.3
274,0.010125880577005319,0.005564177339347474,0.998828899982685,0.9994661217887761,69,0.20796218696649535,0.168979534893679,0.6450399865972236,0.809873291154829,1019,0.1
244,0.07578150971158534,0.058077823878388016,0.9308630934232783,0.9698642911742448,61,0.15367419149144054,0.12129048150297309,0.7011511931016214,0.8418099785188484,1019,0.2
213,0.04326756213852681,0.0329686240582426,0.9741204965916263,0.9891380712714659,54,0.15336009557357166,0.11456422477187973,0.7596097152715359,0.8831547518757483,1019,0.3
928,0.07823811013559248,0.056832474594261585,0.9459893513349817,0.9783426014304478,233,0.2145395423089008,0.16329181477612584,0.536823243630124,0.742299082998093,707,0.1
825,0.034018917828817254,0.02410690999467035,0.9881357790385712,0.9952256440852362,207,0.18562857996808865,0.14305373780709457,0.5903591699249747,0.769246863750742,707,0.2
722,0.005041008015444576,0.0018878736933475376,0.9996705925294248,0.9998516924454172,181,0.19252351274051735,0.1541916969371444,0.5897711646668884,0.7700065748384596,707,0.3
746,0.06391752890259547,0.04419749690981901,0.9526345756988865,0.9840812830815587,187,0.2237835472748433,0.174024979971932,0.462192574727209,0.684960505086719,552,0.1
663,0.05214493252509461,0.03462078828557896,0.9616463747422792,0.9880913116224673,166,0.2350794731473983,0.16807051752224972,0.21800773786071603,0.4871329094465103,552,0.2
580,0.07576750130673066,0.0505626071788206,0.9071258868907974,0.9717477284561752,146,0.19967953591665596,0.14633702677302785,0.35352534404410274,0.5991103487567961,552,0.3
681,0.03953168032241525,0.029037608605387163,0.9876536145756803,0.9951938913278178,171,0.2119774537368777,0.16156042272305976,0.6374605054995699,0.7998857973391883,916,0.1
605,0.01648115429521321,0.010727069355226784,0.997727896588521,0.9990761697282463,152,0.23181248105400365,0.17737164642366965,0.6196777397507973,0.7951532961341906,916,0.2
530,0.06842517111719061,0.05004412020595027,0.961700334589634,0.9839874891854129,133,0.20228590842725627,0.15804401349322736,0.654024150433373,0.8198386953768084,916,0.3
620,0.007563169042871701,0.002102987439520038,0.9992546395535518,0.9996450619802832,155,0.14432261459930182,0.10688943244399227,0.7648672760657473,0.879233336906245,1002,0.1
551,0.021393849018962977,0.012082419236416998,0.9931841572740386,0.9970553371652878,138,0.14069442625396458,0.09644419315527669,0.6999631329609937,0.8404699796590217,1002,0.2
482,0.024931531418131973,0.014111649298896,0.9904106273600534,0.9959377227864004,121,0.10919895181723602,0.08247941331114951,0.7583793966477796,0.8718663499201782,1002,0.3
692,0.0153661097954849,0.008568558409505227,0.9963657244243957,0.9984546408175119,173,0.16933996591006373,0.11900537539889033,0.516018304054251,0.7198650628564075,864,0.1
615,0.006679637576842839,0.0020516327836705974,0.9992626157774599,0.9996560183416807,154,0.11089296802132291,0.08216978792451814,0.7531818932181438,0.8703141520349866,864,0.2
538,0.025102421980074632,0.014087658323949093,0.9878700915393446,0.9951651643019941,135,0.15073778210013322,0.10629302660081837,0.6532472341374018,0.8163531408212228,864,0.3
717,0.053027623613485786,0.0390054431778021,0.9752915294578474,0.9894501898708848,180,0.20908156257970797,0.16289617211763072,0.6233243746553105,0.7902307190387895,600,0.1
637,0.05263392923349562,0.03901468206198402,0.9746224231956145,0.989357778276122,160,0.18043952337483535,0.14323915677839416,0.6938999545335174,0.835194893174316,600,0.2
558,0.024692135544377145,0.01622965534264631,0.9941389973607594,0.997491517667327,140,0.20600527447255645,0.1635369654977041,0.6194817930230243,0.7918776065779759,600,0.3
1142,0.05610049267064916,0.04104844881693967,0.9697932636343239,0.9872940925258722,286,0.18338045276729162,0.13775891216867542,0.6623227862121328,0.814491196862695,637,0.1
1015,0.02283130379155548,0.01603027335313078,0.9944400472902868,0.9976648823930742,254,0.17738101435353604,0.13812387578229152,0.6786296415323043,0.8247144168027682,637,0.2
888,0.017776559599079273,0.012288652901588587,0.9962221646794925,0.9984343658956013,223,0.1730401381502993,0.12868538768820934,0.6810218921875539,0.8321174994515717,637,0.3
1245,0.01726421058840455,0.007272082233193226,0.9933562999579787,0.9971352719554986,312,0.10666401549117568,0.06902720702966855,0.6694154700897769,0.8181816116135834,638,0.1
1107,0.06461633948215538,0.0348126610449256,0.8467160107763531,0.9419380442265536,277,0.11852008351159345,0.0722538807794572,0.6005204802345051,0.7941896680036992,638,0.2
968,0.02716038147618973,0.012275330797521428,0.9548254020302805,0.981755160482834,243,0.08714974574708727,0.05329073464103979,0.5789039236837018,0.7637771950882788,638,0.3
